Credit Note Date,Issued Date,Product ID,Issued Date,CreditNotes ID,Credit Note Number,Credit Note Status,Accounts Receivable,Customer Name,Customer Number,Billing Attention,Billing Address,Billing Street 2,Billing City,Billing State,Billing Country,Billing Code,Billing Phone,Billing Fax,Shipping Attention,Shipping Address,Shipping Street 2,Shipping City,Shipping State,Shipping Country,Shipping Phone,Shipping Code,Shipping Fax,Customer ID,Currency Code,Exchange Rate,Is Inclusive Tax,Total,Balance,Entity Discount Percent,Notes,Terms & Conditions,Reference#,Shipping Charge,Shipping Charge Tax ID,Shipping Charge Tax Amount,Shipping Charge Tax Name,Shipping Charge Tax %,Shipping Charge Tax Type,Cuenta de gastos de envío,Adjustment,Adjustment Account,Is Discount Before Tax,Item Name,Discount,Discount Amount,Quantity,Item Desc,Item Tax Amount,Item Total,Applied Invoice Number,Project ID,Project Name,Tax1 ID,Item Tax,Item Tax %,Item Tax Type,Sales person,Discount Type,SubTotal,Round Off,Adjustment Description,Subject,Template Name,Usage unit,Item Price,Account,Account Code,Entity Discount Amount,Kit Combo Item Name,CF.Tipo documento (DTE),CF.Tipo Nota de Crédito,CF.Folio NC,CF.Notificar NC,CF.Agregar observación,CF.RUT,CF.Comuna,CF.Ciudad,CF.Giro,CF.Dirección,CF.ID de NC,CF.Folio ND,CF.Fecha Emisión ND,CF.Tipo Nota de Débito,CF.ID de ND,CF.Notificar ND,CF.encryp NC,CF.encryp ND,CF.Documento Referencia NC,CF.Folio Referencia NC,CF.Fecha referencia NC,CF.Documento Referencia ND,CF.Fecha referencia ND,CF.Folio Referencia ND,CF.Resultado FE,CF.Descripción Resultado,CF.Código Estado SII,CF.Glosa Estado SII,CF.Resultado FE ND,CF.Descripción Resultado ND,CF.Código Estado SII ND,CF.Glosa Estado SII ND,CF.Track Id NC,CF.Track Id ND,CF.Observación SII NC,CF.Observación SII ND,CF.XML NC,CF.XML ND,CF.Giro DTE,CF.Log NC,CF.Log ND,CF.Resultado facturación NC,CF.Resultado facturación ND,CF.Descripción Resultado NC,CF.Resultado FE NC,CF.Código Estado SII NC,CF.Glosa Estado SII NC,CF.Código Estado Comercial NC,CF.Código Estado Mercadería NC,CF.Código Estado Comercial ND,CF.Código Estado Mercadería ND,CF.Fecha Consulta Dte ND,CF.Fecha Consulta Dte NC
2025-10-20,,4984177000004179001,,4984177000010426939,NC95-FE263,Closed,Cuentas por cobrar,Jugabet,CUS-00018,,,,,,,,,,,,,,,,,,,4984177000007671066,CLP,1,false,5136257,0,0.00,,,263,0,,,,,,,0,,true,Servicio de Seguridad,0.00,0.00,1.00,"Provision of physical security services for the month of June 2025.

Client Company: Insailer Ltd.
Amount: 129.71 UF (Chilean Unidad de Fomento)

Bank Details for Payment in CLP:
Beneficiary Bank: Banco Santander Chile
Gard SpA
RUT: 77.840.623-3
Cuenta Corriente N°: 94541158
Correo: administracion@gard.cl",0,5136257,FE263,,,4984177000000190090,Exento IVA,0.00,ItemAmount,Carlos Irigoyen Garcés,item_level,5136257,0,Ajuste,,Standard Template,,5136257,Ventas,,0.0,,Nota Crédito (61),Anula Documento de Referencia,95,false,,55555555-5,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,,,,,,false,https://d1iwzdr0d2nlun.cloudfront.net/PDF_R77840623-3T61F95A1.pdf,,Factura exenta (34),263,2025-10-20,,,,Estado DTE SII retornado correctamente.,TVAL,0,Documento Recibido por el SII. Datos Coinciden con los Registrados,,,,,,,,,https://d1iwzdr0d2nlun.cloudfront.net/XMLSII_R77840623-3T61F95A1.xml,,,"
FECHA DE PROCESO : 20-10-2025 11:25:20
DOCUMENTO EN SII : ENVIADO
DOCUMENTO PDF : CREADO
DOCUMENTO XML : CREADO
PDF CREADO ADJUNTADO DTE : ADJUNTADO
DETALLE : DTE procesado correctamente.
",,Procesado correctamente,,,,,,,,,,,
2025-10-27,,,,4984177000010636003,NC96-FA1469,Closed,Cuentas por cobrar,FMT Bbosch,CUS-00003,,,,,,,,,,,,,,,,,,,4984177000001031001,CLP,1,false,2201523,0,0.00,,,,0,,,,,,,0,,true,,0.00,0.00,1.00,"Servicio de Seguridad
6 UF proporcional
10/2025",45142,237588,FA1469,4984177000001684913,FMT,4984177000000190108,IVA,19.00,ItemAmount,Carlos Irigoyen Garcés,item_level,1850019,0,Ajuste,,Standard Template,,237588,Ventas,,0.0,,Nota Crédito (61),Anula Documento de Referencia,96,false,,77729842-9,QUILICURA,SANTIAGO,INSTALACIONES ELECTRICAS,AMERICO VESPUCIO 2150,,,,,,false,https://d1iwzdr0d2nlun.cloudfront.net/PDF_R77840623-3T61F96A1.pdf,,Factura afecta (33),1469,2025-10-27,,,,Estado DTE SII retornado correctamente.,TVAL,0,Documento Recibido por el SII. Datos Coinciden con los Registrados,,,,,,,,,https://d1iwzdr0d2nlun.cloudfront.net/XMLSII_R77840623-3T61F96A1.xml,,,"
FECHA DE PROCESO : 27-10-2025 13:15:42
DOCUMENTO EN SII : ENVIADO
DOCUMENTO PDF : CREADO
DOCUMENTO XML : CREADO
PDF CREADO ADJUNTADO DTE : ADJUNTADO
DETALLE : DTE procesado correctamente.
",,Procesado correctamente,,,,,,,,,,,
2025-10-27,,4984177000004179001,,4984177000010636003,NC96-FA1469,Closed,Cuentas por cobrar,FMT Bbosch,CUS-00003,,,,,,,,,,,,,,,,,,,4984177000001031001,CLP,1,false,2201523,0,0.00,,,,0,,,,,,,0,,true,Servicio de Seguridad,0.00,0.00,1.00,"Más 72 horas extraordinarias realizadas entre agosto y septiembre, valorizadas conforme al valor hora pactado incrementado en 1,5 (20,42 UF). Total: 40,72 UF.

12HE - 20Sept
12HE - 21Sept
12HE - 27Sept
12HE - 28Sept
12HE - 04Oct
12HE - 05Oct
",306362,1612431,FA1469,,,4984177000000190108,IVA,19.00,ItemAmount,Carlos Irigoyen Garcés,item_level,1850019,0,Ajuste,,Standard Template,,1612431,Ventas,,0.0,,Nota Crédito (61),Anula Documento de Referencia,96,false,,77729842-9,QUILICURA,SANTIAGO,INSTALACIONES ELECTRICAS,AMERICO VESPUCIO 2150,,,,,,false,https://d1iwzdr0d2nlun.cloudfront.net/PDF_R77840623-3T61F96A1.pdf,,Factura afecta (33),1469,2025-10-27,,,,Estado DTE SII retornado correctamente.,TVAL,0,Documento Recibido por el SII. Datos Coinciden con los Registrados,,,,,,,,,https://d1iwzdr0d2nlun.cloudfront.net/XMLSII_R77840623-3T61F96A1.xml,,,"
FECHA DE PROCESO : 27-10-2025 13:15:42
DOCUMENTO EN SII : ENVIADO
DOCUMENTO PDF : CREADO
DOCUMENTO XML : CREADO
PDF CREADO ADJUNTADO DTE : ADJUNTADO
DETALLE : DTE procesado correctamente.
",,Procesado correctamente,,,,,,,,,,,
2025-11-11,,4984177000004179001,,4984177000010896049,NC97-FA1461,Closed,Cuentas por cobrar,Bodega Santa Amalia,CUS-00019,,,,,,,,,,,,,,,,,,,4984177000007713311,CLP,1,false,10334267,0,0.00,,,,0,,,,,,,0,,true,Servicio de Seguridad,0.00,0.00,1.00,"171 UF
Servicio 10/2025",1286539,6771258,FA1461,4984177000007713329,Bodega Santa Amalia,4984177000000190108,IVA,19.00,ItemAmount,Carlos Irigoyen Garcés,item_level,8684258,0,Ajuste,,Standard Template,,6771258,Ventas,,0.0,,Nota Crédito (61),Anula Documento de Referencia,97,false,,79513230-9,PUDAHUEL,SANTIAGO,"COMPRA, VENTA Y ALQUILER (EXCEPTO AMOBLA",CAMINO SAN PEDRO 9650 PUERTO SANTIAGO,,,,,,false,https://d1iwzdr0d2nlun.cloudfront.net/PDF_R77840623-3T61F97A1.pdf,,Factura afecta (33),1461,2025-10-20,,,,Estado DTE SII retornado correctamente.,TVAL,0,Documento Recibido por el SII. Datos Coinciden con los Registrados,,,,,,,,,https://d1iwzdr0d2nlun.cloudfront.net/XMLSII_R77840623-3T61F97A1.xml,,,"
FECHA DE PROCESO : 11-11-2025 17:17:27
DOCUMENTO EN SII : ENVIADO
DOCUMENTO PDF : CREADO
DOCUMENTO XML : CREADO
PDF CREADO ADJUNTADO DTE : ADJUNTADO
DETALLE : DTE procesado correctamente.
",,Procesado correctamente,,,,,,,,,,,
2025-11-11,,,,4984177000010896049,NC97-FA1461,Closed,Cuentas por cobrar,Bodega Santa Amalia,CUS-00019,,,,,,,,,,,,,,,,,,,4984177000007713311,CLP,1,false,10334267,0,0.00,,,,0,,,,,,,0,,true,,0.00,0.00,1.00,"Servicio de Seguridad en Bodega Santa María correspondiente a 171 UF (base mensual). Se incluyen además 204 horas extraordinarias trabajadas por 6 guardias, calculadas con un recargo legal del 50% sobre el valor de la hora ordinaria, equivalente a $1.913.000 CLP adicionales.",363470,1913000,FA1461,,,4984177000000190108,IVA,19.00,ItemAmount,Carlos Irigoyen Garcés,item_level,8684258,0,Ajuste,,Standard Template,,1913000,Ventas,,0.0,,Nota Crédito (61),Anula Documento de Referencia,97,false,,79513230-9,PUDAHUEL,SANTIAGO,"COMPRA, VENTA Y ALQUILER (EXCEPTO AMOBLA",CAMINO SAN PEDRO 9650 PUERTO SANTIAGO,,,,,,false,https://d1iwzdr0d2nlun.cloudfront.net/PDF_R77840623-3T61F97A1.pdf,,Factura afecta (33),1461,2025-10-20,,,,Estado DTE SII retornado correctamente.,TVAL,0,Documento Recibido por el SII. Datos Coinciden con los Registrados,,,,,,,,,https://d1iwzdr0d2nlun.cloudfront.net/XMLSII_R77840623-3T61F97A1.xml,,,"
FECHA DE PROCESO : 11-11-2025 17:17:27
DOCUMENTO EN SII : ENVIADO
DOCUMENTO PDF : CREADO
DOCUMENTO XML : CREADO
PDF CREADO ADJUNTADO DTE : ADJUNTADO
DETALLE : DTE procesado correctamente.
",,Procesado correctamente,,,,,,,,,,,
2025-12-01,,4984177000004179001,,4984177000011355237,NC98-FA1498,Closed,Cuentas por cobrar,Pine,CUS-00022,,,,,,,,,,,,,,,,,,,4984177000009283261,CLP,1,false,7878452,0,0.00,,,,0,,,,,,,0,,true,Servicio de Seguridad,0.00,0.00,1.00,"167 UF

### Datos Bancarios
Banco Santander

Gard Spa
77.840.623-3
Cuenta Corriente
94541158
administracion@gard.cl",1257904,6620548,FA1498,,,4984177000000190108,IVA,19.00,ItemAmount,Carlos Irigoyen Garcés,item_level,6620548,0,Ajuste,,Standard Template,,6620548,Ventas,,0.0,,Nota Crédito (61),Anula Documento de Referencia,98,false,,76530382-6,PROVIDENCIA,Santiago,OTRAS ACTIVIDADES ESPECIALIZADAS DE CONS,PROVIDENCIA 1208 OF 402 4P,,,,,,false,https://d1iwzdr0d2nlun.cloudfront.net/PDF_R77840623-3T61F98A1.pdf,,Factura afecta (33),1498,2025-12-01,,,,Estado DTE SII retornado correctamente.,TVAL,0,Documento Recibido por el SII. Datos Coinciden con los Registrados,,,,,,,,,https://d1iwzdr0d2nlun.cloudfront.net/XMLSII_R77840623-3T61F98A1.xml,,,"
FECHA DE PROCESO : 01-12-2025 16:29:07
DOCUMENTO EN SII : ENVIADO
DOCUMENTO PDF : CREADO
DOCUMENTO XML : CREADO
PDF CREADO ADJUNTADO DTE : ADJUNTADO
DETALLE : DTE procesado correctamente.
",,Procesado correctamente,,,,,,,,,,,
2025-12-02,,4984177000011120001,,4984177000011410037,NC99-FA1485,Closed,Cuentas por cobrar,Sparta,CUS-00023,,,,,,,,,,,,,,,,,,,4984177000009867959,CLP,1,false,612679,0,0.00,,,,0,,,,,,,0,,true,Guardia Festivo Sábado y Domingo Sparta Plaza Oeste 2 5 días,0.00,0.00,1.00,,97823,514856,FA1485,,,4984177000000190108,IVA,19.00,ItemAmount,Carlos Irigoyen Garcés,item_level,514856,0,Ajuste,,Standard Template,,514856,Ventas,,0.0,,Nota Crédito (61),Anula Documento de Referencia,99,false,,76074938-9,LAS CONDES,SANTIAGO,OTROS SERVICIOS DE ALMACENAMIENTO Y DEPO,ANDRES BELLO 2711 OF 701 EDIF TORRE COSTANERA  OF.C OF.B,,,,,,false,https://d1iwzdr0d2nlun.cloudfront.net/PDF_R77840623-3T61F99A1.pdf,,Factura afecta (33),1485,2025-11-19,,,,Estado DTE SII retornado correctamente.,TVAL,0,Documento Recibido por el SII. Datos Coinciden con los Registrados,,,,,,,,,https://d1iwzdr0d2nlun.cloudfront.net/XMLSII_R77840623-3T61F99A1.xml,,,"
FECHA DE PROCESO : 02-12-2025 17:43:30
DOCUMENTO EN SII : ENVIADO
DOCUMENTO PDF : CREADO
DOCUMENTO XML : CREADO
PDF CREADO ADJUNTADO DTE : ADJUNTADO
DETALLE : DTE procesado correctamente.
",,Procesado correctamente,,,,,,,,,,,
2026-01-15,,4984177000004179001,,4984177000012391003,NC102-FA1518,Closed,Cuentas por cobrar,Pedemonte,CUS-00020,,,,,,,,,,,,,,,,,,,4984177000008661660,CLP,1,false,3451779,0,0.00,,,,0,,,,,,,0,,true,Servicio de Seguridad,0.00,0.00,1.00,73 UF,551124,2900655,FA1518,,,4984177000000190108,IVA,19.00,ItemAmount,Carlos Irigoyen Garcés,item_level,2900655,0,Ajuste,,Standard Template,,2900655,Ventas,,0.0,,Nota Crédito (61),Anula Documento de Referencia,102,false,,96993280-6,LA SERENA,LA SERENA,ALQUILER DE BIENES INMUEBLES AMOBLADOS O,ISLA DE PASCUA 3525  32 EDIFICIO LA PLAYA,,,,,,false,https://d1iwzdr0d2nlun.cloudfront.net/PDF_R77840623-3T61F102A1.pdf,,Factura afecta (33),1518,2026-01-02,,,,Estado DTE SII retornado correctamente.,TVAL,0,Documento Recibido por el SII. Datos Coinciden con los Registrados,,,,,,,,,https://d1iwzdr0d2nlun.cloudfront.net/XMLSII_R77840623-3T61F102A1.xml,,,"
FECHA DE PROCESO : 15-01-2026 13:53:32
DOCUMENTO EN SII : ENVIADO
DOCUMENTO PDF : CREADO
DOCUMENTO XML : CREADO
PDF CREADO ADJUNTADO DTE : ADJUNTADO
DETALLE : DTE procesado correctamente.
",,Procesado correctamente,,,,,,,,,,,
2026-01-21,,4984177000004179001,,4984177000012552246,NC103-FA1535,Closed,Cuentas por cobrar,Berlintex,CUS-00026,,,,,,,,,,,,,,,,,,,4984177000012552003,CLP,1,false,0,0,0.00,,,1535,0,,,,,,,0,,true,Servicio de Seguridad,0.00,0.00,1.00,"Valor contrato mensual 255,3 UF",0,0,,,,4984177000000190108,IVA,19.00,ItemAmount,Carlos Irigoyen Garcés,item_level,0,0,Ajuste,,Standard Template,,0,Ventas,,0.0,,Nota Crédito (61),Anula Documento de Referencia,103,false,,76600643-4,CONCEPCION,CONCEPCION,VENTA AL POR MENOR DE CALZADO EN COMERCI,BARROS ARANA 724 AL 746  CONCEPCION,,,,,,false,https://d1iwzdr0d2nlun.cloudfront.net/PDF_R77840623-3T61F103A1.pdf,,Factura afecta (33),1535,2026-01-21,,,,,,,,,,,,,,,,https://d1iwzdr0d2nlun.cloudfront.net/XMLSII_R77840623-3T61F103A1.xml,,,"
FECHA DE PROCESO : 21-01-2026 14:37:23
DOCUMENTO EN SII : ENVIADO
DOCUMENTO PDF : CREADO
DOCUMENTO XML : CREADO
PDF CREADO ADJUNTADO DTE : ADJUNTADO
DETALLE : DTE procesado correctamente.
",,Procesado correctamente,,,,,,,,,,,
2026-01-22,,,,4984177000012611003,NC104-FA1531,Closed,Cuentas por cobrar,SCRB,78985840-3,,,,,,,,,,,,,,,,,,,4984177000000293041,CLP,1,false,5201181,0,0.00,,,1531,0,,,,,,,0,,true,,0.00,0.00,1.00,"Servicios de Seguridad Privada
Obra San Bernardo
110 UF",830441,4370740,FA1531,4984177000000293053,Obra Lo Barnechea,4984177000000190108,IVA,19.00,ItemAmount,Carlos Irigoyen Garcés,item_level,4370740,0,Ajuste,,Standard Template,,4370740,Ventas,,0.0,,Nota Crédito (61),Anula Documento de Referencia,104,false,,78985840-3,MAIPU,SANTIAGO,"OTRAS ACTIVIDADES PROFESIONALES, CIENTIF",MININCO 391   CORESA,,,,,,false,https://d1iwzdr0d2nlun.cloudfront.net/PDF_R77840623-3T61F104A1.pdf,,Factura afecta (33),1531,2026-01-20,,,,Estado DTE SII retornado correctamente.,TVAL,0,Documento Recibido por el SII. Datos Coinciden con los Registrados,,,,,,,,,https://d1iwzdr0d2nlun.cloudfront.net/XMLSII_R77840623-3T61F104A1.xml,,,"
FECHA DE PROCESO : 22-01-2026 12:57:33
DOCUMENTO EN SII : ENVIADO
DOCUMENTO PDF : CREADO
DOCUMENTO XML : CREADO
PDF CREADO ADJUNTADO DTE : ADJUNTADO
DETALLE : DTE procesado correctamente.
",,Procesado correctamente,,,,,,,,,,,
2026-01-27,,4984177000004179001,,4984177000012731003,NC105-FA1540,Closed,Cuentas por cobrar,Pine,CUS-00022,,,,,,,,,,,,,,,,,,,4984177000009283261,CLP,1,false,7896338,0,0.00,,,,0,,,,,,,0,,true,Servicio de Seguridad,0.00,0.00,1.00,"167 UF

### Datos Bancarios
Banco Santander

Gard Spa
77.840.623-3
Cuenta Corriente
94541158
administracion@gard.cl",1260760,6635578,FA1540,,,4984177000000190108,IVA,19.00,ItemAmount,Carlos Irigoyen Garcés,item_level,6635578,0,Ajuste,,Standard Template,,6635578,Ventas,,0.0,,Nota Crédito (61),Anula Documento de Referencia,105,false,,76530382-6,PROVIDENCIA,Santiago,OTRAS ACTIVIDADES ESPECIALIZADAS DE CONS,PROVIDENCIA 1208 OF 402 4P,,,,,,false,https://d1iwzdr0d2nlun.cloudfront.net/PDF_R77840623-3T61F105A1.pdf,,Factura afecta (33),1540,2026-01-25,,,,Estado DTE SII retornado correctamente.,TVAL,0,Documento Recibido por el SII. Datos Coinciden con los Registrados,,,,,,,,,https://d1iwzdr0d2nlun.cloudfront.net/XMLSII_R77840623-3T61F105A1.xml,,,"
FECHA DE PROCESO : 27-01-2026 10:57:35
DOCUMENTO EN SII : ENVIADO
DOCUMENTO PDF : CREADO
DOCUMENTO XML : CREADO
PDF CREADO ADJUNTADO DTE : ADJUNTADO
DETALLE : DTE procesado correctamente.
",,Procesado correctamente,,,,,,,,,,,
2026-02-02,,,,4984177000012917271,NC106-FA1545,Closed,Cuentas por cobrar,Transmat,CUS-00001,,,,,,,,,,,,,,,,,,,4984177000000589049,CLP,1,false,5386177,0,0.00,,,,0,,,,,,,0,,true,,0.00,0.00,1.00,"Servicio Seguridad Junio 2024
142 UF
Corresponde al 80% - 114 UF",859978,4526199,FA1545,4984177000000589265,Transmat,4984177000000190108,IVA,19.00,ItemAmount,Carlos Irigoyen Garcés,item_level,4526199,0,Ajuste,,Standard Template,,4526199,Ventas,,0.0,,Nota Crédito (61),Anula Documento de Referencia,106,false,,76270521-4,ANTOFAGASTA,ANTOFAGASTA,ALQUILER DE MAQUINARIA Y EQUIPO AGROPECU,CALLE RUTA DEL COBRE 320  0 SITIO 11 SEC.LA NEGR,,,,,,false,https://d1iwzdr0d2nlun.cloudfront.net/PDF_R77840623-3T61F106A1.pdf,,Factura afecta (33),1545,2026-02-01,,,,,,,,,,,,,,,,https://d1iwzdr0d2nlun.cloudfront.net/XMLSII_R77840623-3T61F106A1.xml,,,"
FECHA DE PROCESO : 02-02-2026 11:36:07
DOCUMENTO EN SII : ENVIADO
DOCUMENTO PDF : CREADO
DOCUMENTO XML : CREADO
PDF CREADO ADJUNTADO DTE : ADJUNTADO
DETALLE : DTE procesado correctamente.
",,Procesado correctamente,,,,,,,,,,,
2026-02-21,2026-02-21,4984177000004179001,,4984177000013355908,NC108,Open,Cuentas por cobrar,Bodega Santa Amalia,CUS-00019,,,,,,,,,,,,,,,,,,,4984177000007713311,CLP,1,false,9270124,188789,0.00,,,1556,0,,,,,,,0,,true,Servicio de Seguridad,0.00,0.00,1.00,171 UF,1480104,7790020,FA1556,4984177000007713329,Bodega Santa Amalia,4984177000000190108,IVA,19.00,ItemAmount,Carlos Irigoyen Garcés,item_level,7790020,0,Ajuste,,Standard Template,,7790020,Ventas,,0.0,,Nota Crédito (61),Anula Documento de Referencia,108,false,,79513230-9,PUDAHUEL,SANTIAGO,"COMPRA, VENTA Y ALQUILER (EXCEPTO AMOBLA",CAMINO SAN PEDRO 9650 PUERTO SANTIAGO,,,,,,false,https://d1iwzdr0d2nlun.cloudfront.net/PDF_R77840623-3T61F108A1.pdf,,Factura afecta (33),1556,2026-02-21,,,,,,,,,,,,,,,,https://d1iwzdr0d2nlun.cloudfront.net/XMLSII_R77840623-3T61F108A1.xml,,,"
SII : ENVIADO
FECHA DE PROCESO : 2026-02-24 17:19:42
DOCUMENTO PDF : CREADO
DOCUMENTO XML : CREADO
DETALLE : Procesado correctamente",,Procesado correctamente,,,,,,,,,,,
2026-02-26,2026-02-26,4984177000004179001,,4984177000013439110,NC109-FA1553,Closed,Cuentas por cobrar,Polpaico,CUS-00005,,,,,,,,,,,,,,,,,,,4984177000001597001,CLP,1,false,9222500,0,0.00,,,1553,0,,,,,,,0,,true,Servicio de Seguridad,0.00,0.00,1.00,SERVICIO DE VIGILANCIA 12-25,1472500,7750000,FA1553,,,4984177000000190108,IVA,19.00,ItemAmount,Carlos Irigoyen Garcés,item_level,7750000,0,Ajuste,,Standard Template,,7750000,Ventas,,0.0,,Nota Crédito (61),Anula Documento de Referencia,109,false,,91337000-7,TIL-TIL,Til Til,RECOGIDA DE DESECHOS NO PELIGROSOS,"PANAMARICANA NORTE S/N   TIL-TIL,ROL66-8",,,,,,false,https://d1iwzdr0d2nlun.cloudfront.net/PDF_R77840623-3T61F109A1.pdf,,Factura afecta (33),1553,2026-02-01,,,,Estado DTE SII retornado correctamente.,TVAL,0,Documento Recibido por el SII. Datos Coinciden con los Registrados,,,,,,,,,https://d1iwzdr0d2nlun.cloudfront.net/XMLSII_R77840623-3T61F109A1.xml,,,"
FECHA DE PROCESO : 26-02-2026 13:26:28
DOCUMENTO EN SII : ENVIADO
DOCUMENTO PDF : CREADO
DOCUMENTO XML : CREADO
PDF CREADO ADJUNTADO DTE : ADJUNTADO
DETALLE : DTE procesado correctamente.
",,Procesado correctamente,,,,,,,,,,,
2026-03-02,2026-03-02,,,4984177000013513256,NC110-FA1562,Closed,Cuentas por cobrar,Polpaico,CUS-00005,,,,,,,,,,,,,,,,,,,4984177000001597001,CLP,1,false,2837793,0,0.00,,,,0,,,,,,,0,,true,,0.00,0.00,1.00,"SERVICIO NOCTURNO DE GUARDIA
60 UF",453093,2384700,FA1562,,,4984177000000190108,IVA,19.00,ItemAmount,Carlos Irigoyen Garcés,item_level,2384700,0,Ajuste,,Standard Template,,2384700,Ventas,,0.0,,Nota Crédito (61),Anula Documento de Referencia,110,false,,91337000-7,TIL-TIL,Til Til,RECOGIDA DE DESECHOS NO PELIGROSOS,"PANAMARICANA NORTE S/N   TIL-TIL,ROL66-8",,,,,,false,https://d1iwzdr0d2nlun.cloudfront.net/PDF_R77840623-3T61F110A1.pdf,,Factura afecta (33),1562,2026-03-01,,,,Estado DTE SII retornado correctamente.,TVAL,0,Documento Recibido por el SII. Datos Coinciden con los Registrados,,,,,,,,,https://d1iwzdr0d2nlun.cloudfront.net/XMLSII_R77840623-3T61F110A1.xml,,,"
FECHA DE PROCESO : 02-03-2026 14:56:30
DOCUMENTO EN SII : ENVIADO
DOCUMENTO PDF : CREADO
DOCUMENTO XML : CREADO
PDF CREADO ADJUNTADO DTE : ADJUNTADO
DETALLE : DTE procesado correctamente.
",,Procesado correctamente,,,,,,,,,,,
2026-03-03,2026-03-03,4984177000004179001,,4984177000013535003,NC111-FA1572,Closed,Cuentas por cobrar,Berlintex,CUS-00026,,,,,,,,,,,,,,,,,,,4984177000012552003,CLP,1,false,12074810,0,0.00,,,,0,,,,,,,0,,true,Servicio de Seguridad,0.00,0.00,1.00,"Valor contrato mensual 255,3 UF",1927911,10146899,FA1572,,,4984177000000190108,IVA,19.00,ItemAmount,Carlos Irigoyen Garcés,item_level,10146899,0,Ajuste,,Standard Template,,10146899,Ventas,,0.0,,Nota Crédito (61),Anula Documento de Referencia,111,false,,76600643-4,CONCEPCION,CONCEPCION,VENTA AL POR MENOR DE CALZADO EN COMERCI,BARROS ARANA 724 AL 746  CONCEPCION,,,,,,false,https://d1iwzdr0d2nlun.cloudfront.net/PDF_R77840623-3T61F111A1.pdf,,Factura afecta (33),1572,2026-03-02,,,,Estado DTE SII retornado correctamente.,TVAL,0,Documento Recibido por el SII. Datos Coinciden con los Registrados,,,,,,,,,https://d1iwzdr0d2nlun.cloudfront.net/XMLSII_R77840623-3T61F111A1.xml,,,"
FECHA DE PROCESO : 03-03-2026 15:24:39
DOCUMENTO EN SII : ENVIADO
DOCUMENTO PDF : CREADO
DOCUMENTO XML : CREADO
PDF CREADO ADJUNTADO DTE : ADJUNTADO
DETALLE : DTE procesado correctamente.
",,Procesado correctamente,,,,,,,,,,,
2026-03-03,2026-03-03,4984177000004179001,,4984177000013535117,NC112-FA1573,Closed,Cuentas por cobrar,East West,CUS-00027,,,,,,,,,,,,,,,,,,,4984177000012552023,CLP,1,false,5202621,0,0.00,,,,0,,,,,,,0,,true,Servicio de Seguridad,0.00,0.00,1.00,Valor contrato 114 UF,830671,4371950,FA1573,,,4984177000000190108,IVA,19.00,ItemAmount,Carlos Irigoyen Garcés,item_level,4371950,0,Ajuste,,Standard Template,,4371950,Ventas,,0.0,,Nota Crédito (61),Anula Documento de Referencia,112,false,,76600653-1,PENCO,Concepcion,"VENTA AL POR MENOR POR CORREO, POR INTER",PARCELA  5 C   SECTOR COSMITO,,,,,,false,https://d1iwzdr0d2nlun.cloudfront.net/PDF_R77840623-3T61F112A1.pdf,,Factura afecta (33),1573,2026-03-02,,,,Estado DTE SII retornado correctamente.,TVAL,0,Documento Recibido por el SII. Datos Coinciden con los Registrados,,,,,,,,,https://d1iwzdr0d2nlun.cloudfront.net/XMLSII_R77840623-3T61F112A1.xml,,,"
FECHA DE PROCESO : 03-03-2026 15:25:05
DOCUMENTO EN SII : ENVIADO
DOCUMENTO PDF : CREADO
DOCUMENTO XML : CREADO
PDF CREADO ADJUNTADO DTE : ADJUNTADO
DETALLE : DTE procesado correctamente.
",,Procesado correctamente,,,,,,,,,,,
2026-04-01,2026-04-01,,,4984177000014269518,NC113-FA1595,Closed,Cuentas por cobrar,Polpaico,CUS-00005,,,,,,,,,,,,,,,,,,,4984177000001597001,CLP,1,false,10457572,0,0.00,,,1595,0,,,,,,,0,,true,,0.00,0.00,1.00,"Servicio Seguridad Quilicura
Febrero 2026",1518665,7992976,FA1595,4984177000005263365,Polpaico - Quilicura,4984177000000190108,IVA,19.00,ItemAmount,Carlos Irigoyen Garcés,item_level,8787876,0,Ajuste,,Standard Template,,7992976,Ventas,,0.0,,Nota Crédito (61),Anula Documento de Referencia,113,false,,91337000-7,TIL-TIL,Til Til,RECOGIDA DE DESECHOS NO PELIGROSOS,"PANAMARICANA NORTE S/N   TIL-TIL,ROL66-8",,,,,,false,https://d1iwzdr0d2nlun.cloudfront.net/PDF_R77840623-3T61F113A1.pdf,,Factura afecta (33),1595,2026-03-01,,,,,,,,,,,,,,,,https://d1iwzdr0d2nlun.cloudfront.net/XMLSII_R77840623-3T61F113A1.xml,,,"
FECHA DE PROCESO : 01-04-2026 13:16:11
DOCUMENTO EN SII : ENVIADO
DOCUMENTO PDF : CREADO
DOCUMENTO XML : CREADO
PDF CREADO ADJUNTADO DTE : ADJUNTADO
DETALLE : DTE procesado correctamente.
",,Procesado correctamente,,,,,,,,,,,
